Selected,Customer ID,Customer Name,Customer Class,Country,City,Currency ID,Terms,Customer Status,Sage Code,Customer Group,Category,Customer Region,Parent Code,Price Class ID,Price Class Name,Main A/CC Owner,Route Code,Route Name,Credit Limit,Rep Code,Sales Rep,Zone ID,Customer Zone,Address Line 1,Address Line 2,Address Line 3,Shipping Rule,Email,Statement Type,Business Account ID,Tax Registration ID,Statement cycle,Delivery
False,CUST100083,Art Investments Ltd C/O Knight Frank Kenya Ltd,KPPMGR,KE,,KES,60DS,Active,24439,Kim-Fay Professional,,Nairobi West,,KNIGHTFRAN,Knight Frank Services Ltd 3682,,1D,Westlands,"600,000.00",P104,Irene Luketelo,Z001,Westlands,,River Front,,Back Order Allowed,lydia-ndichu@ke.knightfrank.com,Open Item,,P051389813I,MONTHLY,
False,CUST100084,Artcafe Coffee & Bakery Ltd,KPREST,KE,,KES,60DS,Active,3761,Kim-Fay Professional,,Nairobi East,,ARTCAFECOF,Artcafe Coffee & Bakery Ltd,,4C,Thika Road,0.00,P025,Susan Mwathi,Z004,Thika,Baba Dogo,Thika Road Outering Road,,Back Order Allowed,grace@artcaffe.co.ke,Open Item,,P051213489G,MONTHLY,
False,CUST100085,Asefah Ltd,KPSERVICE,KE,,KES,CURRENT,Active,25167,Kim-Fay Professional,,Nairobi East,,ASEFAHLTD,Asefah Ltd,,5N,South C,20.00,P505,Shirleen Chebet,Z005,Mombasa Road,South C Shopping Centre,South C Shopping Centre,,Back Order Allowed,stores@ngonghillshotel.com,Open Item,,P051667523M,MONTHLY,
False,CUST100086,Ashnil Hotels Ltd,KPHOTEL,KE,,KES,60DS,Active,3727,Kim-Fay Professional,,Nairobi East,,ASHNILHOTE,Ashnil Hotels Ltd 3727,,5P,Mombasa Road,"400,000.00",P104,Irene Luketelo,Z005,Mombasa Road,P O Box 10557 - 00100,Mombasa Rd,,Back Order Allowed,accounts@ashnilhotels.com,Open Item,,P051151884X,MONTHLY,
False,CUST100087,Atua Enkop Africa,KPHOTEL,KE,,KES,30DS,Active,23605,Kim-Fay Professional,,Nairobi West,,ATUAENKOPA,Atua Enkop Africa,,1D,Westlands,0.00,P504,Diana Wendy,Z001,Westlands,166 Shanzu Road Spring Valley,Lower Kabete,,Back Order Allowed,procurement@atua-enkop.com,Open Item,,P051181965Y,MONTHLY,
False,CUST100088,August 7Th Memorial Trust,KPSERVICE,KE,,KES,30D,Active,23606,Kim-Fay Professional,,Nairobi Central,,KPBASE,KP Base price,,2A,CBD,"30,000.00",P505,Shirleen Chebet,Z002,CBD,P.O.BOX 7010 - 00200,Former Site Of Us Embassy - Junction,,Back Order Allowed,,Open Item,,P051131056J,MONTHLY,
False,CUST100089,Australian High Commission - Nairobi,KPNGO,KE,,KES,30DS,Active,24546,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,"100,000.00",P505,Shirleen Chebet,Z001,Westlands,P.O. Box 39341 - 00623,New Chancery,,Back Order Allowed,nairobi.property@dfat.gov.au,Open Item,,P051101745I,MONTHLY,
False,CUST100090,Auto Xpress Ltd,KPSERVICE,KE,,KES,30DS,Active,23656,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1H,Ngara,"300,000.00",P505,Shirleen Chebet,Z001,Westlands,P.O.Box 14163-00800,Juction Of Limuru Road And Forest Road,,Back Order Allowed,info@auxpke.com,Open Item,,P000626389L,MONTHLY,
False,CUST100091,Avenue Healthcare Ltd,KPHEALTH,KE,,KES,60DS,Active,2286,Kim-Fay Professional,,Nairobi West,,AVENUEHEAL,Avenue Health,,7F,Kisumu,"408,000,000.00",P193,June Chesire,Z012,Coast,1St Parklands Road,"Thika Clinic, Zuri Centre",,Back Order Allowed,okeyo@avenuehealthcare.com,Open Item,,P051111917E,MONTHLY,
False,CUST100092,Avenue Hospital.,KPHEALTH,KE,,KES,30D,On Hold,1251,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1F,Parklands,"150,000.00",P025,Susan Mwathi,Z001,Westlands,P.O.Box 45280,,,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST100094,Baam Property Llp,KPPMGR,KE,,KES,30DS,Inactive,23445,Kim-Fay Professional,,Nairobi East,,BAAMPROPER,Baam Properties,,3H,Wilson Airport,"180,000.00",P504,Diana Wendy,Z003,Ngong,P O Box 3732 - 00506,Langatta Hse,,Back Order Allowed,maureen@nwrealite.co.ke,Open Item,,P051414358E,MONTHLY,
False,CUST100096,Bahati Ventures Ltd,KPDIST,KE,,KES,30DS,Active,24105,Kim-Fay Professional,,Nairobi East,,KPDISTRIB,KP Distributors,,5P,Mombasa Road,"3,000,000.00",P505,Shirleen Chebet,Z005,Mombasa Road,P.O Box 57467 - 00200,Mombasa Road,,Back Order Allowed,info@bahati.co.ke,Open Item,,P000606116L,MONTHLY,
False,CUST100097,Basf East Africa Ltd,KPSERVICE,KE,,KES,30DS,Active,23789,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,"200,000.00",P505,Shirleen Chebet,Z001,Westlands,P.O.Box 24271-00100,"Lower Kabete Road, The Pavilion",,Back Order Allowed,james.mutua@basf.com,Open Item,,P051353147X,MONTHLY,
False,CUST100098,Bawan Ltd (Hillpark Hotel),KPHOTEL,KE,,KES,30DS,Active,24328,Kim-Fay Professional,,Nairobi West,,BAWANALTDH,Bawana Ltd(Hill park Hotel),,3O,Upper Hill,"200,000.00",P096,Doreen Mugwika,Z003,Ngong,P.O. Box 46037-00100,Highpoint Court,,Back Order Allowed,robert.kimani@hillparkhotel.com; alex.ndungu@hillparkhotel.com,Open Item,,P000609939J,MONTHLY,
False,CUST100099,Bayete Holdings (K) Ltd,KPDIST,KE,,KES,30D,Active,24654,Kim-Fay Professional,,Nairobi Central,,KPBASE,KP Base price,,2A,CBD,"50,000.00",P193,June Chesire,Z002,CBD,P O Box 432 00521,Corner House,,Back Order Allowed,bayeteholdings@gmail.com,Open Item,,P051446602Y,MONTHLY,
False,CUST100103,Benark General Merchants Ltd,KPDIST,KE,,KES,30D,Inactive,24624,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,CTC,Client to Collect,1.00,P104,Irene Luketelo,Z015,Self Collection,P.O Box 19351 - 00100,Client To Collect,,Back Order Allowed,bbundi09@gmail.com,Open Item,,P051538139N,MONTHLY,
False,CUST100104,Benchem Lab Supplies,KPDIST,KE,,KES,30D,On Hold,23981,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,2A,CBD,"50,000.00",P193,June Chesire,Z002,CBD,P.O.Box 3300,Afya Business Plaza,,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST100105,Benken Hygiene Services,KPPMGR,KE,,KES,30DS,Inactive,23895,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5F,Kariobangi south,"80,000.00",YVON,Yvonne Achieng,Z005,Mombasa Road,P.O.Box 5528-00200,Kariobangi Light Industries,,Back Order Allowed,hygiene08@yahoo.com,Open Item,,P051226806Y,MONTHLY,
False,CUST100106,Benmac Enterprises Ltd (Equity Afia Ltd),KPHEALTH,KE,,KES,15DS,Active,24433,Kim-Fay Professional,,Nairobi West,,,,,3F,Ongata Rongai,"30,000.00",P505,Shirleen Chebet,Z003,Ngong,P.O Box 19913 - 01200,Siron House 1St Floor,,Back Order Allowed,alice.osiemo@equityafia.co.ke,Open Item,,P051543432Y,MONTHLY,
False,CUST100107,Benzochem Products (K) Ltd,KPCCLNRS,KE,,KES,30DS,Inactive,24033,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5F,Kariobangi south,"250,000.00",P183,Mercy Irungu,Z005,Mombasa Road,P O Box 1463 00618,Kariobangi Light Industries,,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST100108,Berra Lounge Hotel Ltd,KPHOTEL,KE,,KES,30D,Active,24519,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3A,Ngong,"100,000.00",P504,Diana Wendy,Z003,Ngong,P.O Box 1176,Kibiku Forest,,Back Order Allowed,info@berraloungehotel.co.ke,Open Item,,P051592014S,MONTHLY,
False,CUST100109,Beta Tech Solutions,KPINDUSTRY,KE,,KES,30D,Active,24912,Kim-Fay Professional,,Nairobi Central,,KPBASE,KP Base price,,2A,CBD,1.00,P505,Shirleen Chebet,Z002,CBD,P.O BOX 44166-00100 NAIROBI,St Georges House 2Nd Floor,,Back Order Allowed,betatechsol@gmail.com,Open Item,,P051441474Z,MONTHLY,
False,CUST100111,Biashara Emporium,KPDIST,KE,,KES,30D,Active,25018,Kim-Fay Professional,,Nairobi Central,,KPDISTRIB,KP Distributors,,2A,CBD,2.00,C967,Berna Piwang,Z002,CBD,P O BOX 11650,32 Keekorok Road,,Back Order Allowed,rajanmote@yahoo.com,Open Item,,A000127601Z,MONTHLY,
False,CUST100116,Big Five Tours & Safaris Ltd,KPSERVICE,KE,,KES,30DS,Inactive,23842,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,"50,000.00",P096,Doreen Mugwika,Z001,Westlands,P.O.Box 10367-00400,"East Church Road, Off Raphta Road",,Back Order Allowed,,Open Item,,P000593334R,MONTHLY,
False,CUST100117,Bilashaka Flowers Ltd,KPAGRI,KE,,KES,30D,Active,24974,Kim-Fay Professional,,South Rift,,KPBASE,KP Base price,,7A,Naivasha,1.00,C967,Berna Piwang,Z007,Western A,2040-20117,Moi North Lake Road,,Back Order Allowed,stores.bilashaka@zuurbier.com,Open Item,,P051141592T,MONTHLY,
False,CUST100118,Billionaire Investments,KPDIST,KE,,KES,30D,Inactive,24426,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3F,Ongata Rongai,"30,000.00",P183,Mercy Irungu,Z003,Ngong,P.O. Box 16030 - 00509,Kamura Road,,Back Order Allowed,,Open Item,,A004686490N,MONTHLY,
False,CUST100119,Bio Foods Products Ltd,KPINDUSTRY,KE,,KES,60DS,Active,23388,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5A,Industrial Area,"750,000.00",P504,Diana Wendy,Z005,Mombasa Road,,Off Rd C Industrial Area,,Back Order Allowed,p.ngugi@biofoods.co.ke,Open Item,,P000601924H,MONTHLY,
False,CUST100120,Blind Tiger Hospitality Ltd,KPREST,KE,,KES,30D,Active,25016,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1L,Gigiri,1.00,P505,Shirleen Chebet,Z001,Westlands,P O BOX 62-00623,220 Kyuna Road,,Back Order Allowed,info@re-volver.com,Open Item,,P051832940G,MONTHLY,
False,CUST100121,Blissmaks Services Ltd,KPCCLNRS,KE,,KES,30D,Active,24909,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5A,Industrial Area,1.00,P504,Diana Wendy,Z005,Mombasa Road,"934-00515, NAIROBI","Kemsa, Industrial Area Next To Nita",,Back Order Allowed,blissmarkslimited@gmail.com,Open Item,,P051627173Q,MONTHLY,
False,CUST100122,Blixen Court,KPPMGR,KE,,KES,30D,Active,23835,Kim-Fay Professional,,Nairobi West,,BLIXENCOUR,Blixen Court,,3C,Ngong Road,"100,000.00",YVON,Yvonne Achieng,Z003,Ngong,P.O.Box 54-00502,"Blixen Court, No 3",,Back Order Allowed,oscar@propertylinkafrica.com,Open Item,,P051372889Q,MONTHLY,
False,CUST100123,Bluesky Outsourcing Ltd,KPCCLNRS,KE,,KES,30D,Active,25213,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3M,Kilimani,1.00,C967,Berna Piwang,Z003,Ngong,P.O.BOX 64018 - 00620,Kilimani Business Centre,,Back Order Allowed,blueskyoutsourcinglimited@gmail.com,Open Item,,P051325847H,MONTHLY,
False,CUST100124,Boc Kenya Plc,KPINDUSTRY,KE,,KES,30D,Active,24574,Kim-Fay Professional,,Nairobi East,,BOCKENYALI,Boc kenya limited,,5A,Industrial Area,"500,000.00",C1262,Mercyline Kemunto,Z005,Mombasa Road,P.O Box18010 - 00500,Kitui Road,,Back Order Allowed,nnale@monarchinsurance.co.ke,Open Item,,P000591191T,MONTHLY,
False,CUST100125,Boma International Hospitality College Ltd,KPEDU,KE,,KES,30DS,Active,24738,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,5N,South C,"100,000.00",C967,Berna Piwang,Z005,Mombasa Road,P.O Box 26601 - 00100,Red Cross Road,,Back Order Allowed,accounts@bihc.ac.ke,Open Item,,P051566487Z,MONTHLY,
False,CUST100126,Bomu Hospital,KPHEALTH,KE,,KES,30DS,Active,24651,Kim-Fay Professional,,Coast,,KPBASE,KP Base price,,12A,Mombasa,"600,000.00",P022,Lucy Rimberia,Z012,Coast,P.O Box 95683 - 80106,Soweto - Changamwe,,Back Order Allowed,info@bomuhospital.org,Open Item,,P051094399N,MONTHLY,
False,CUST100127,Bonfide Clearing & Forwarding Co Ltd,KPSERVICE,KE,,KES,30D,Inactive,23553,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,1D,Westlands,2.00,YVON,Yvonne Achieng,Z001,Westlands,,Bonfide Riverside Office,,Back Order Allowed,amos.karanja@bonfide.com,Open Item,,P051127777L,MONTHLY,
False,CUST100128,Bosphorous Company Ltd,KPREST,KE,,KES,30DS,Active,24578,Kim-Fay Professional,,Nairobi East,CUST102792,BOSPHORUSC,Bosphorus company ltd,Mercy Nyagano,5D,JKIA,0.00,P193,June Chesire,Z005,Mombasa Road,P.O Box 35677 - 00100,Jkia Airport Trade Centre Building,,Back Order Allowed,ltdbosphorus@yahoo.com,Open Item,,P051570429A,MONTHLY,
False,CUST100129,Brandables E.A Limited,KPDIST,KE,,KES,30DS,Active,3447,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,4C,Thika Road,"1,000,000.00",P193,June Chesire,Z004,Thika,P.O. Box 63985 - 00619,Baba Dogo Road,,Back Order Allowed,info@brandables.co.ke,Open Item,,P051421255S,MONTHLY,
False,CUST100130,Brandworld Communications Ltd,KPSERVICE,KE,,KES,30D,Active,25012,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5O,South B,1.00,P505,Shirleen Chebet,Z005,Mombasa Road,P.O. BOX 105580 - 00101,Vinodeep Towers,,Back Order Allowed,beatrice.karimi@brandworld.co.ke; Faith.mutuku@brandworld.co.ke,Open Item,,P051548022E,MONTHLY,
False,CUST100131,Briakan Millenium Agencies,KPDIST,KE,,KES,30D,Active,24879,Kim-Fay Professional,,Nairobi Central,,KPBASE,KP Base price,,2A,CBD,1.00,P505,Shirleen Chebet,Z002,CBD,,"River Road, Othaya Kabete House",,Back Order Allowed,briakanagencies@gmail.com,Open Item,,A002801506F,MONTHLY,
False,CUST100132,Bridgeworld College,KPEDU,KE,,KES,30D,Active,24587,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3B,Karen,1.00,C967,Berna Piwang,Z003,Ngong,P.O. Box 1192 - 00502,Bridgeworld College,,Back Order Allowed,wambuikarongo@gmail.com,Open Item,,P051336612U,MONTHLY,
False,CUST100133,Brigon Plumbers Ltd,KPSERVICE,KE,,KES,30D,Active,24747,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5C,Embakasi,"20,000.00",P505,Shirleen Chebet,Z005,Mombasa Road,P O Box 23874 00100,Comboni School Utawala,,Back Order Allowed,info@brigon.co.ke,Open Item,,,MONTHLY,
False,CUST100134,Bristol Park Hospital,KPHEALTH,KE,,KES,30D,Active,24450,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5D,JKIA,1.00,P505,Shirleen Chebet,Z005,Mombasa Road,P.O. Box 9193 - 00200,"Tasia Estate, Outer Ring Road",,Back Order Allowed,info@bristolpark.or.ke; mmutua@bristolpark.or.ke,Open Item,,,MONTHLY,
False,CUST100136,British American Insurance Company (K) Ltd,KPSERVICE,KE,,KES,30DS,Active,3560,Kim-Fay Professional,,Nairobi West,,BRITISHAME,British American Insurance Co.,,3O,Upper Hill,"2,200,000.00",P104,Irene Luketelo,Z003,Ngong,"P.O. Box 30375,",Britak Centre 5Th Floor,,Back Order Allowed,nksang@britam.com,Open Item,,P000609348E,MONTHLY,
False,CUST100137,British High Commission,KPNGO,KE,,KES,60DS,Inactive,2361,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3O,Upper Hill,"120,000.00",C967,Berna Piwang,Z003,Ngong,,,,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST100138,Broll Kenya Ltd,KPPMGR,KE,,KES,30DS,Active,24484,Kim-Fay Professional,,Nairobi West,,BROLLKENYA,Broll Kenya Ltd,,1B,Waiyaki Way,0.00,C967,Berna Piwang,Z001,Westlands,P.O Box 52727 - 00100,Westlands Office Park,,Back Order Allowed,dnthenya@broll.co.ke,Open Item,,P051430120G,MONTHLY,
False,CUST100139,Brookhart Healthcare Ltd,KPHEALTH,KE,,KES,30D,Active,24959,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1H,Ngara,1.00,P504,Diana Wendy,Z001,Westlands,31161-00600,Park Road Towers,,Back Order Allowed,,Open Item,,P051775718N,DAILY,
False,CUST100140,Brookhouse School - Karen,KPEDU,KE,,KES,60DS,Active,24573,Kim-Fay Professional,,Nairobi West,,BROOKHOUSE,Brookhouse school (24573),,3B,Karen,0.00,P193,June Chesire,Z003,Ngong,P.O. Box 24987 - 00502,Magadi Road,,Back Order Allowed,accountsdept@brookhouse.ac.ke,Open Item,,P000594310I,MONTHLY,
False,CUST100141,Brookhouse School - Runda,KPEDU,KE,,KES,60DS,Active,24664,Kim-Fay Professional,,Nairobi West,CUST100140,BROOKHOUSE,Brookhouse school (24573),Mercy Nyagano,4F,Runda,0.00,P193,June Chesire,Z004,Thika,P.O Box 24987 - 00502,Off Kiambu Road,,Back Order Allowed,accountsdept@brookhouse.ac.ke,Open Item,,P000594310I,MONTHLY,
False,CUST100142,Brookside Dairy Limited,KPINDUSTRY,KE,,KES,60DS,Active,3503,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,4B,Kahawa,"300,000.00",C1262,Mercyline Kemunto,Z004,Thika,"P.O.BOX 236-00232,",,,Back Order Allowed,edward.murithi@brookside.co.ke,Open Item,,P051116172X,MONTHLY,
False,CUST100143,Brosh Pharmaceuticals Ltd,KPHEALTH,KE,,KES,30DS,On Hold,23681,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1L,Gigiri,"70,000.00",YVON,Yvonne Achieng,Z001,Westlands,P.O.Box 43099-00100,New Muthaiga Shopping Mall,,Back Order Allowed,,Open Item,,,MONTHLY,
False,CUST100145,Buffalo Mall Naivasha Ltd,KPPMGR,KE,,KES,30DS,Active,24727,Kim-Fay Professional,,South Rift,,BUFFALOMAL,Buffalo mall Naivasha,,7A,Naivasha,"800,000.00",P489,John Kaguai,Z007,Western A,Buffalo Mall Naivasha,,,Back Order Allowed,esther.kirigo@buffalomalldevelopments.com,Open Item,,P051377489Y,MONTHLY,
False,CUST100147,Business Impact Limited,KPDIST,KE,,KES,30D,Active,24873,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3K,Lavington,1.00,C967,Berna Piwang,Z003,Ngong,"P.O.BOX 10701-00100, Nairobi, Kenya","Methodist Ministries Centre, Lavington",,Back Order Allowed,,Open Item,,P051536104Y,MONTHLY,
False,CUST100148,Bussem Ltd Trading As Yaya Towers,KPPMGR,KE,,KES,30DS,Active,3696,Kim-Fay Professional,,Nairobi West,,YAYATOWERS,Yaya Towers Ltd 3696,,3L,Hurlingham,"1,500,000.00",P104,Irene Luketelo,Z003,Ngong,P O Box 76440 00508,Yaya Centre Building,,Back Order Allowed,AccAssistant2@yaya.co.ke,Open Item,,P000606149X,MONTHLY,
False,CUST100149,Buyline Industries Ltd,KPINDUSTRY,KE,,KES,30DS,Active,23371,Kim-Fay Professional,,Nairobi East,,BUYLINEIND,Buyline Industries ltd,,5P,Mombasa Road,"60,000.00",P504,Diana Wendy,Z005,Mombasa Road,,Msa Rd Next To Imara Daima,,Back Order Allowed,buyline@kenyaweb.com,Open Item,,P000611407C,MONTHLY,
False,CUST100150,By Appointment Executives Search Ltd,KPSERVICE,KE,,KES,30D,Active,24379,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3B,Karen,"50,000.00",P505,Shirleen Chebet,Z003,Ngong,P.O. Box 1605-00502,Marula Lane,,Back Order Allowed,pa@byappointmentafrica.com,Open Item,,P051366721C,MONTHLY,
False,CUST100151,Byron Trustkett Investment Ltd,KPCCLNRS,KE,,KES,60DS,Inactive,23669,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,2A,CBD,"500,000.00",P096,Doreen Mugwika,Z002,CBD,P.O.Box 5013-00100,"Landhies Road, Nasico Plaza",,Back Order Allowed,majiwad@yahoo.com,Open Item,,,MONTHLY,
False,CUST100152,Caddell Construction Co (De) Llc,KPSERVICE,KE,,KES,30D,Active,25026,Kim-Fay Professional,,Nairobi West,,CADELLCONS,Cadell Construction Co.De llc,,4E,Kiambu,1.00,C967,Berna Piwang,Z004,Thika,Kiambu Road behind Quick Mart Kiambu Rd,Thindigua Rd 2nd turn on the right,,Back Order Allowed,cenpiz.akturk@caddell-ep.com,Open Item,,P051693043E,MONTHLY,
False,CUST100153,Cadelis Lounge And Grill Ltd,KPREST,KE,,KES,30D,Active,24600,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5C,Embakasi,1.00,P505,Shirleen Chebet,Z005,Mombasa Road,P.O. Box 3239 - 00100,S-Lounge Seasons Centre,,Back Order Allowed,sales@theslounge.co.ke,Open Item,,P051626514C,DAILY,
False,CUST100154,Cafesserie Ltd,KPREST,KE,,KES,30DS,Active,23802,Kim-Fay Professional,,Coast,,CAFESSERIE,Cafesserie Ltd (23802),,12A,Mombasa,"1,000,000.00",P022,Lucy Rimberia,Z012,Coast,P.O.Box 95566-80106,City Mall 1St Flr,,Back Order Allowed,noelo@cafesserie.com,Open Item,,P051345406W,MONTHLY,
False,CUST100155,Calltronix Kenya Ltd,KPSERVICE,KE,,KES,CURRENT,Active,25290,Kim-Fay Professional,,Nairobi West,,CALLTRONIX,Calltronix kenya ltd,,1F,Parklands,"15,000.00",P505,Shirleen Chebet,Z001,Westlands,The Promenade,"General Mathenge Road, Westlands",,Back Order Allowed,finance@calltronix.com,Open Item,,P051602299N,DAILY,
False,CUST100156,Canadian High Commission,KPNGO,KE,,KES,60DS,Active,3804,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1L,Gigiri,"2,000,000.00",P104,Irene Luketelo,Z001,Westlands,Accounts Section,Canadian H. Commossion,,Back Order Allowed,Brenda.Kiambi@international.gc.ca,Open Item,,P051100138E,MONTHLY,
False,CUST100157,Cape Hotels Ltd,KPHOTEL,KE,,KES,60DS,On Hold,24038,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,1D,Westlands,"750,000.00",P096,Doreen Mugwika,Z001,Westlands,P O Box 41596 00100,Dusit D2 Nairobi Hotel,,Back Order Allowed,,Open Item,,P051406801V,MONTHLY,
False,CUST100159,Capital West Limited C/O Knight Frank Kenya,KPPMGR,KE,,KES,60DS,Active,25151,Kim-Fay Professional,,Nairobi West,,KNIGHTFRAN,Knight Frank Services Ltd 3682,,1D,Westlands,"100,000.00",P104,Irene Luketelo,Z001,Westlands,P.O.BOX 39773 - 00623,Capital West Centre,,Back Order Allowed,rita.ntara@ke.knightfrank.com,Open Item,,P051341270R,MONTHLY,
False,CUST100160,Capricon Group Ltd,KPCCLNRS,KE,,KES,30DS,Active,24603,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3C,Ngong Road,"1,000,000.00",P193,June Chesire,Z003,Ngong,P.O Box 1274 - 00100,Kindaruma Business Centre,,Back Order Allowed,paulabiud@gmail.com,Open Item,,P051337083K,MONTHLY,
False,CUST100161,Caribbean Food Court,KPREST,KE,,KES,30D,Active,24454,Kim-Fay Professional,,Nairobi East,,KPBASE,KP Base price,,5C,Embakasi,"50,000.00",P096,Doreen Mugwika,Z005,Mombasa Road,P.O Box 44372 - 00600,North Airport Road,,Back Order Allowed,muyasimon11@gmail.com,Open Item,,A006093878C,MONTHLY,
False,CUST100162,Caribea Ltd,KPREST,KE,,KES,30DS,Inactive,23480,Kim-Fay Professional,,Nairobi West,,KPBASE,KP Base price,,3L,Hurlingham,"300,000.00",C967,Berna Piwang,Z003,Ngong,P O Box 66463 00800,Past Yaya Center,,Back Order Allowed,shalini@caribea.co.ke,Open Item,,P051337199T,MONTHLY,
False,CUST100163,Carrosel Cleaning Services,KPCCLNRS,KE,,KES,30DS,Active,25124,Kim-Fay Professional,,Nairobi West,,CARROSELCL,Carrosel Cleaning Services,,3C,Ngong Road,"600,000.00",P505,Shirleen Chebet,Z003,Ngong,Muchai Road,Plot No 747,,Back Order Allowed,ssakura@carrosel.co.ke,Open Item,,P051572334A,MONTHLY,
False,CUST100164,CBRE  Corporate Outsourcing (Pty) Ltd,KPPMGR,KE,,KES,60DS,Active,25075,Kim-Fay Professional,,Nairobi West,,CBREPRICEL,CBRE PRICE LIST,,5A,Industrial Area,"238,000,000.00",P193,June Chesire,Z005,Mombasa Road,Wrigley'S,Westlands,,Back Order Allowed,nontobeko.ndaba@cbreexcellerate.com,Open Item,,P051552977R,MONTHLY,
False,CUST100165,Cedar Mall Ltd C/O Knight Frank Kenya Ltd,KPPMGR,KE,,KES,60DS,Active,25186,Kim-Fay Professional,,Lower Mountain,,KNIGHTFRAN,Knight Frank Services Ltd 3682,,6E,Nanyuki,"150,000.00",P104,Irene Luketelo,Z006,Mountain,Runuruti,Nanyuki,,Back Order Allowed,joy.mugure@ke.knightfrank.com,Open Item,,P051519910F,MONTHLY,
False,CUST100166,Cellulant Kenya Ltd,KPSERVICE,KE,,KES,30DS,Active,25123,Kim-Fay Professional,,Nairobi West,,CELLULANTK,Cellulant Kenya ltd,,2C,Uhuru Highway,"400,000.00",P096,Doreen Mugwika,Z002,CBD,,State House Cresent 2Nd Floor,,Back Order Allowed,patricia.kioga@cellulant.io,Open Item,,P051150671R,MONTHLY,
False,CUST100167,Central Bank Of Kenya,KPGOVT,KE,,KES,30DS,Active,23299,Kim-Fay Professional,,Nairobi Central,,CENTRALBAN,Central bank of Kenya,,2A,CBD,"1,000,000.00",P104,Irene Luketelo,Z002,CBD,P O Box 60000 00200,Haile Selasie Avenue,,Back Order Allowed,kamurenjb@centralbank.go.ke,Open Item,,P000611519E,MONTHLY,
False,CUST100168,Centrale Humanitaire Medico Pharmaceutique,KPHEALTH,KE,,KES,30D,Active,24030,Kim-Fay Professional,,Nairobi East,,CENTRALHUM,Central humanitire medico phar,,5P,Mombasa Road,"60,000.00",P504,Diana Wendy,Z005,Mombasa Road,P.O.Box 10397-00400,Chmp Godown,,Back Order Allowed,logistics.kenya@chmp.org,Open Item,,P051141734J,MONTHLY,
